product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
855,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,Fusce posuere felis sed lacus.,678.56,21.01,home decor,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,669,Puce,large,10.0,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,2022-09-14,1.6,936,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,1.6,460,free,43.31
856,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",791.71,46.76,toys,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,978,Blue,extra large,2.0,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,2018-05-13,2.4,996,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,1.4,99,standard,7.72
857,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",473.05,44.62,toys,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,845,Maroon,medium,0.3,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,2020-06-22,1.2,902,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,3.0,911,free,19.83
858,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",191.79,29.17,clothing,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,663,Pink,large,8.7,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,2021-01-12,2.3,154,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,2.1,3,express,19.24
859,in ante vestibulum ante ipsum primis in faucibus orci luctus et,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",625.01,2.39,toys,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,35,Turquoise,medium,4.3,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,2016-09-20,2.7,844,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce,2.3,556,express,14.7
860,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",555.17,26.94,beauty,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,408,Mauv,medium,7.2,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,2014-10-29,4.1,145,elit ac nulla sed vel enim sit amet nunc viverra,2.2,981,free,35.21
861,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",266.09,16.18,electronics,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel,242,Turquoise,extra large,2.1,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,2022-05-30,3.8,903,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,4.0,791,express,36.27
862,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",253.05,42.11,electronics,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,134,Violet,extra large,9.7,nullam orci pede venenatis non sodales sed tincidunt eu felis,2022-06-25,2.4,731,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,1.1,863,express,22.25
863,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",998.74,30.1,electronics,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,126,Blue,large,0.3,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,2016-01-22,2.5,111,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,4.0,22,express,36.17
864,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",869.25,21.01,clothing,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,633,Aquamarine,small,9.2,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,2014-06-13,1.9,304,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque,4.4,736,free,7.73
865,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",967.32,49.95,beauty,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,725,Indigo,extra large,9.4,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,2010-08-04,3.3,501,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,4.3,423,standard,6.66
866,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",189.61,7.83,beauty,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,218,Orange,extra large,8.5,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,2014-09-22,4.9,595,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,4.3,195,free,27.85
867,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",548.2,16.42,electronics,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,28,Indigo,extra large,9.5,venenatis tristique fusce congue diam id ornare imperdiet sapien urna,2017-01-26,3.6,683,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,3.1,729,free,49.28
868,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",242.68,8.84,clothing,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,381,Crimson,small,1.3,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,2016-10-04,4.2,349,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,1.6,449,express,5.78
869,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,Phasellus id sapien in sapien iaculis congue.,165.29,7.6,beauty,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,529,Aquamarine,large,0.5,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,2012-10-23,3.5,520,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,4.5,730,free,29.82
870,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",825.39,39.1,home decor,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,805,Mauv,extra large,1.5,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,2018-05-04,4.5,270,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,2.3,0,express,47.64
871,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",414.57,27.99,home decor,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,527,Crimson,small,9.6,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,2019-09-18,2.3,63,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,4.1,338,express,30.71
872,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",596.56,46.36,clothing,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,154,Maroon,small,2.3,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,2020-05-19,4.6,55,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,4.2,899,free,15.88
873,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.",257.48,17.24,toys,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,526,Yellow,small,1.8,ante nulla justo aliquam quis turpis eget elit sodales scelerisque,2021-10-31,1.5,843,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,3.8,333,express,23.21
874,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",11.51,38.15,home decor,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,657,Crimson,extra large,7.4,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,2022-12-06,3.8,712,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,4.2,929,express,28.01
875,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",416.21,21.68,home decor,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,580,Teal,large,7.3,in hac habitasse platea dictumst morbi vestibulum velit id pretium,2015-07-26,4.5,418,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,2.2,17,express,39.84
876,odio porttitor id consequat in consequat ut nulla sed accumsan,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,825.19,1.92,home decor,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,119,Khaki,small,7.4,pede justo eu massa donec dapibus duis at velit eu est,2011-05-11,4.5,243,cras in purus eu magna vulputate luctus cum sociis natoque penatibus,1.7,718,standard,19.68
877,lectus in est risus auctor sed tristique in tempus sit amet,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",438.52,31.57,home decor,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,767,Indigo,extra large,2.5,justo eu massa donec dapibus duis at velit eu est congue,2017-02-15,3.1,457,lectus suspendisse potenti in eleifend quam a odio in hac habitasse,2.4,394,standard,46.94
878,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",379.39,10.17,clothing,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque,33,Pink,large,7.2,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,2017-11-09,3.6,506,suscipit nulla elit ac nulla sed vel enim sit amet nunc,4.6,775,free,40.47
879,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",885.37,26.69,clothing,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim,561,Green,large,2.5,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,2018-06-17,1.4,177,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,3.2,878,free,45.77
880,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",132.86,12.17,home decor,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,609,Teal,extra large,2.3,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,2013-10-19,2.1,504,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,4.9,133,express,19.2
881,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",325.41,10.12,home decor,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,843,Red,medium,6.3,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,2022-01-09,4.9,139,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,2.8,407,express,35.33
882,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",83.72,29.74,toys,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,395,Green,extra large,8.0,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,2013-04-06,2.7,358,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,4.2,728,express,1.02
883,rutrum neque aenean auctor gravida sem praesent id massa id nisl,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",939.72,16.48,beauty,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,679,Maroon,small,4.5,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,2017-07-25,1.2,212,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,2.8,826,express,0.51
884,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",207.69,37.8,home decor,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,344,Puce,small,0.8,a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,2011-08-25,4.8,971,dapibus duis at velit eu est congue elementum in hac,1.5,587,express,22.84
885,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,Sed ante. Vivamus tortor. Duis mattis egestas metus.,261.9,47.72,beauty,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,574,Turquoise,small,7.8,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,2019-05-18,4.8,906,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,4.3,987,standard,9.75
886,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",152.51,18.71,electronics,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat,668,Fuscia,large,2.6,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,2018-12-23,2.4,763,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,2.0,603,standard,18.89
887,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",615.05,20.0,beauty,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio,500,Crimson,medium,1.4,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,2022-11-09,1.7,168,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,4.5,214,free,16.35
888,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",403.63,35.32,beauty,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,747,Goldenrod,small,6.5,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,2017-11-03,3.2,14,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,2.2,269,free,13.41
889,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,18.5,2.39,electronics,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,50,Green,large,8.3,volutpat erat quisque erat eros viverra eget congue eget semper,2010-11-04,1.3,702,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,1.7,767,standard,41.92
890,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",53.32,7.99,toys,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,795,Green,extra large,3.8,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,2014-01-17,2.3,168,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,2.9,991,standard,29.99
891,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.",329.83,32.01,clothing,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget,706,Indigo,extra large,1.8,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,2011-07-21,2.1,173,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,2.8,610,express,48.79
892,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",835.45,43.81,clothing,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,71,Red,medium,6.1,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,2022-03-25,4.4,851,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,2.1,694,free,24.91
893,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",745.2,34.25,clothing,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,417,Aquamarine,medium,1.8,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,2013-03-25,1.5,760,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,1.5,207,express,47.33
894,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",715.06,31.41,home decor,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,387,Blue,large,3.5,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,2015-01-11,2.5,795,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,3.1,940,standard,3.95
